id_operacion;ubicacion;SOA;operador1;operador2;operacion;resultado;id_participantes;id_bloque;correctas_deteccion;correctas_operacion;TR_deteccion;acarreo
369;Derecha;1250;93;37;Resta;56;5c334;Bloque 4;1;0;1226;Si
79;Derecha;750;64;23;Suma;73;5c334;Bloque 4;1;1;449;Si
8;Izquierda;750;32;26;Suma;58;5c334;Bloque 4;1;1;453;No
152;Izquierda;750;53;28;Suma;81;5c334;Bloque 4;1;1;470;Si
237;Izquierda;300;82;31;Resta;51;5c334;Bloque 4;1;0;494;Si
165;Izquierda;1250;58;27;Suma;85;5c334;Bloque 4;1;0;837;No
286;Derecha;750;98;26;Resta;72;5c334;Bloque 4;1;1;790;Si
326;Derecha;750;75;29;Resta;39;5c334;Bloque 4;1;1;492;No
36;Derecha;300;45;34;Suma;79;5c334;Bloque 4;1;1;654;Si
177;Izquierda;1250;63;29;Suma;77;5c334;Bloque 4;1;0;379;Si
112;Derecha;1250;38;26;Suma;64;5c334;Bloque 4;1;0;557;Si
1;Derecha;1250;31;23;Suma;54;5c334;Bloque 4;1;1;410;No
367;Derecha;300;93;27;Resta;66;5c334;Bloque 4;1;0;1577;No
362;Izquierda;1250;92;28;Resta;64;5c334;Bloque 4;1;1;618;No
233;Izquierda;750;79;38;Resta;58;5c334;Bloque 4;1;1;916;No
94;Izquierda;750;75;21;Suma;114;5c334;Bloque 4;1;1;526;Si
4;Derecha;1250;31;27;Suma;49;5c334;Bloque 4;1;1;554;No
219;Derecha;300;73;41;Resta;27;5c334;Bloque 4;1;1;1106;Si
304;Izquierda;750;64;27;Resta;37;5c334;Bloque 4;1;1;509;Si
268;Derecha;300;93;31;Resta;62;5c334;Bloque 4;1;1;797;Si
120;Izquierda;750;43;28;Suma;84;5c334;Bloque 4;1;1;497;No
207;Derecha;300;65;24;Resta;41;5c334;Bloque 4;1;1;490;Si
166;Derecha;1250;58;34;Suma;65;5c334;Bloque 4;1;1;644;Si
211;Derecha;750;68;24;Resta;62;5c334;Bloque 4;1;1;608;Si
121;Izquierda;300;43;29;Suma;61;5c334;Bloque 4;1;1;669;No
224;Izquierda;300;74;42;Resta;45;5c334;Bloque 4;1;1;566;No
138;Izquierda;300;48;34;Suma;82;3cd58;Bloque 4;1;1;959;Si
28;Izquierda;300;43;25;Suma;68;3cd58;Bloque 4;1;1;480;Si
276;Derecha;1250;95;31;Resta;91;3cd58;Bloque 4;1;1;327;No
62;Derecha;750;56;41;Suma;69;3cd58;Bloque 4;1;1;443;Si
41;Derecha;1250;48;31;Suma;79;3cd58;Bloque 4;1;1;499;No
148;Derecha;750;49;35;Suma;84;3cd58;Bloque 4;1;1;696;No
56;Derecha;750;53;45;Suma;98;3cd58;Bloque 4;1;0;1528;No
107;Derecha;750;37;25;Suma;52;3cd58;Bloque 4;1;1;383;No
316;Derecha;1250;73;29;Resta;31;3cd58;Bloque 4;1;1;1992;No
123;Izquierda;750;43;39;Suma;82;3cd58;Bloque 4;1;1;1141;Si
313;Izquierda;300;72;25;Resta;33;3cd58;Bloque 4;1;1;1185;No
211;Izquierda;1250;68;24;Resta;62;3cd58;Bloque 4;1;1;348;Si
328;Derecha;300;76;29;Resta;47;3cd58;Bloque 4;1;1;892;No
272;Derecha;300;94;21;Resta;73;3cd58;Bloque 4;1;1;1273;Si
78;Izquierda;750;64;21;Suma;85;3cd58;Bloque 4;1;1;302;No
322;Derecha;1250;74;27;Resta;47;3cd58;Bloque 4;1;1;431;Si
364;Derecha;300;92;39;Resta;53;3cd58;Bloque 4;1;1;528;Si
363;Derecha;750;92;37;Resta;39;3cd58;Bloque 4;1;1;530;Si
250;Derecha;750;87;21;Resta;66;3cd58;Bloque 4;1;1;1059;Si
229;Derecha;750;78;23;Resta;55;3cd58;Bloque 4;1;1;661;No
65;Izquierda;750;57;41;Suma;69;3cd58;Bloque 4;1;1;489;Si
136;Izquierda;300;48;25;Suma;87;3cd58;Bloque 4;1;1;809;Si
297;Izquierda;750;62;27;Resta;35;3cd58;Bloque 4;1;1;335;No
92;Izquierda;300;73;24;Suma;115;3cd58;Bloque 4;1;1;389;Si
236;Derecha;300;82;21;Resta;61;3cd58;Bloque 4;1;1;449;Si
307;Izquierda;750;65;27;Resta;38;3cd58;Bloque 4;1;1;297;No
158;Izquierda;1250;56;38;Suma;66;3cd58;Bloque 4;1;1;660;No
327;Derecha;300;76;28;Resta;57;3cd58;Bloque 4;1;1;422;No
320;Derecha;750;73;39;Resta;48;3cd58;Bloque 4;1;1;330;No
210;Izquierda;1250;67;25;Resta;42;3cd58;Bloque 4;1;1;333;Si
49;Derecha;300;52;34;Suma;86;3cd58;Bloque 4;1;1;715;No
93;Derecha;1250;74;21;Suma;95;3cd58;Bloque 4;1;1;328;Si
282;Derecha;750;96;45;Resta;51;3cd58;Bloque 4;1;1;1132;Si
166;Izquierda;750;58;34;Suma;65;3cd58;Bloque 4;1;1;566;Si
279;Izquierda;1250;96;34;Resta;44;3cd58;Bloque 4;1;1;329;No
199;Izquierda;1250;57;25;Resta;23;3cd58;Bloque 4;1;1;338;No
352;Derecha;1250;86;39;Resta;56;b8719;Bloque 1;1;1;2139;No
287;Izquierda;750;98;42;Resta;56;b8719;Bloque 1;1;0;829;Si
213;Derecha;1250;68;26;Resta;42;b8719;Bloque 1;1;1;1580;Si
236;Derecha;300;82;21;Resta;61;b8719;Bloque 1;1;1;1177;Si
321;Izquierda;1250;74;26;Resta;48;b8719;Bloque 1;1;1;1268;No
271;Izquierda;300;93;42;Resta;61;b8719;Bloque 1;1;1;559;No
150;Derecha;1250;52;29;Suma;68;b8719;Bloque 1;1;1;445;No
190;Derecha;300;69;25;Suma;79;b8719;Bloque 1;1;1;548;No
153;Derecha;750;53;29;Suma;82;b8719;Bloque 1;1;0;515;No
320;Izquierda;300;73;39;Resta;48;b8719;Bloque 1;1;1;1178;No
191;Derecha;1250;69;26;Suma;95;b8719;Bloque 1;1;1;569;No
121;Derecha;300;43;29;Suma;61;b8719;Bloque 1;1;1;1049;No
261;Izquierda;1250;89;36;Resta;37;b8719;Bloque 1;1;1;735;No
56;Derecha;1250;53;45;Suma;98;b8719;Bloque 1;1;1;551;No
383;Izquierda;1250;97;28;Resta;69;b8719;Bloque 1;1;1;933;No
173;Izquierda;1250;59;35;Suma;66;b8719;Bloque 1;1;1;522;Si
86;Derecha;300;71;27;Suma;98;b8719;Bloque 1;1;1;422;Si
373;Izquierda;1250;94;35;Resta;70;b8719;Bloque 1;1;1;847;No
3;Derecha;1250;31;26;Suma;48;b8719;Bloque 1;1;1;500;No
218;Derecha;750;73;32;Resta;41;b8719;Bloque 1;1;1;407;Si
116;Izquierda;300;39;26;Suma;65;b8719;Bloque 1;1;1;623;Si
231;Derecha;300;78;27;Resta;51;b8719;Bloque 1;1;1;1663;No
62;Izquierda;750;56;41;Suma;69;b8719;Bloque 1;1;1;361;Si
2;Izquierda;750;31;25;Suma;47;b8719;Bloque 1;1;1;379;No
263;Izquierda;1250;89;42;Resta;33;b8719;Bloque 1;1;1;367;Si
222;Izquierda;1250;74;31;Resta;43;b8719;Bloque 1;1;0;560;Si
33;Izquierda;300;45;23;Suma;96;b8719;Bloque 1;1;1;568;Si
336;Izquierda;300;82;46;Resta;43;b8719;Bloque 1;1;1;1421;Si
377;Izquierda;300;95;28;Resta;67;b8719;Bloque 1;1;1;1221;No
188;Derecha;750;68;29;Suma;137;b8719;Bloque 1;1;1;1127;No
7;Izquierda;750;32;24;Suma;56;b8719;Bloque 1;1;1;562;No
34;Derecha;300;45;24;Suma;98;b8719;Bloque 1;1;0;617;Si
25;Derecha;1250;42;31;Suma;87;b8719;Bloque 1;1;1;453;No
126;Derecha;300;45;28;Suma;73;b8719;Bloque 1;1;1;603;Si
64;Izquierda;1250;57;32;Suma;89;b8719;Bloque 1;1;1;409;Si
128;Derecha;1250;45;36;Suma;68;b8719;Bloque 1;1;1;462;Si
181;Derecha;1250;65;28;Suma;93;4ca02;Bloque 1;1;1;587;No
150;Derecha;750;52;29;Suma;68;4ca02;Bloque 1;1;1;704;No
224;Izquierda;750;74;42;Resta;45;4ca02;Bloque 1;1;1;576;No
283;Derecha;300;97;26;Resta;100;4ca02;Bloque 1;1;1;1010;Si
145;Derecha;750;49;26;Suma;53;4ca02;Bloque 1;1;1;446;No
359;Izquierda;300;91;43;Resta;48;4ca02;Bloque 1;1;1;474;Si
173;Derecha;1250;59;35;Suma;66;4ca02;Bloque 1;1;1;426;Si
63;Izquierda;750;57;21;Suma;78;4ca02;Bloque 1;1;1;484;Si
211;Izquierda;1250;68;24;Resta;62;4ca02;Bloque 1;1;1;420;Si
134;Derecha;750;47;39;Suma;86;4ca02;Bloque 1;1;1;512;Si
96;Izquierda;1250;76;21;Suma;69;4ca02;Bloque 1;1;1;460;No
304;Izquierda;300;64;27;Resta;37;4ca02;Bloque 1;1;1;706;Si
66;Derecha;750;61;23;Suma;84;4ca02;Bloque 1;1;0;464;No
288;Derecha;300;98;43;Resta;55;4ca02;Bloque 1;1;1;1011;No
294;Izquierda;1250;62;23;Resta;28;4ca02;Bloque 1;1;1;569;Si
162;Izquierda;300;57;39;Suma;96;4ca02;Bloque 1;1;1;966;Si
303;Izquierda;1250;64;26;Resta;54;4ca02;Bloque 1;1;1;562;No
308;Derecha;750;65;29;Resta;51;4ca02;Bloque 1;1;1;532;Si
152;Derecha;1250;53;28;Suma;81;4ca02;Bloque 1;1;1;468;Si
85;Derecha;300;71;25;Suma;96;4ca02;Bloque 1;1;1;883;Si
333;Derecha;750;82;35;Resta;47;4ca02;Bloque 1;1;1;508;No
38;Derecha;750;47;21;Suma;48;4ca02;Bloque 1;1;1;630;Si
133;Izquierda;1250;47;35;Suma;69;4ca02;Bloque 1;1;1;477;Si
360;Izquierda;300;92;24;Resta;68;4ca02;Bloque 1;1;1;811;Si
210;Derecha;1250;67;25;Resta;42;4ca02;Bloque 1;1;1;591;Si
164;Derecha;300;58;26;Suma;84;4ca02;Bloque 1;1;1;729;No
257;Derecha;1250;89;23;Resta;66;4ca02;Bloque 1;1;1;537;Si
98;Izquierda;750;34;28;Suma;52;4ca02;Bloque 1;1;0;673;No
241;Izquierda;750;83;42;Resta;41;4ca02;Bloque 1;1;1;606;Si
59;Izquierda;300;54;43;Suma;97;4ca02;Bloque 1;1;1;1039;Si
23;Izquierda;1250;42;25;Suma;56;4ca02;Bloque 1;1;1;443;Si
69;Derecha;1250;61;35;Suma;114;4ca02;Bloque 1;1;1;510;Si
296;Izquierda;1250;62;25;Resta;37;4ca02;Bloque 1;1;1;785;Si
10;Izquierda;750;34;23;Suma;68;4ca02;Bloque 1;1;1;601;Si
242;Derecha;750;84;31;Resta;63;4ca02;Bloque 1;1;1;519;No
131;Izquierda;750;47;25;Suma;72;4ca02;Bloque 1;1;0;577;No
384;Derecha;1250;97;48;Resta;49;60d39;Bloque 1;1;1;636;No
240;Izquierda;1250;83;41;Resta;50;60d39;Bloque 1;1;1;803;Si
336;Izquierda;750;82;46;Resta;43;60d39;Bloque 1;1;1;441;Si
139;Derecha;1250;48;35;Suma;70;60d39;Bloque 1;1;1;420;Si
98;Derecha;300;34;28;Suma;52;60d39;Bloque 1;1;0;696;No
57;Derecha;1250;54;32;Suma;61;60d39;Bloque 1;1;1;588;No
267;Derecha;1250;93;21;Resta;51;60d39;Bloque 1;1;1;913;Si
185;Derecha;1250;67;28;Suma;80;60d39;Bloque 1;1;1;673;No
54;Izquierda;750;53;32;Suma;101;60d39;Bloque 1;1;1;914;Si
237;Derecha;750;82;31;Resta;51;60d39;Bloque 1;1;1;1003;Si
194;Derecha;300;54;21;Resta;23;60d39;Bloque 1;1;1;891;No
130;Izquierda;1250;46;25;Suma;60;60d39;Bloque 1;1;1;1078;Si
142;Izquierda;300;48;39;Suma;87;60d39;Bloque 1;1;1;1053;Si
302;Izquierda;750;63;29;Resta;34;60d39;Bloque 1;1;1;1265;Si
268;Izquierda;750;93;31;Resta;62;60d39;Bloque 1;1;1;790;Si
14;Derecha;1250;36;21;Suma;57;60d39;Bloque 1;1;1;528;No
81;Derecha;300;64;31;Suma;95;60d39;Bloque 1;1;1;736;Si
149;Izquierda;750;49;37;Suma;86;60d39;Bloque 1;1;1;1083;No
346;Izquierda;750;85;26;Resta;42;60d39;Bloque 1;1;1;729;Si
119;Izquierda;300;42;39;Suma;81;60d39;Bloque 1;1;1;788;No
199;Derecha;750;57;25;Resta;23;60d39;Bloque 1;1;1;892;No
318;Izquierda;750;73;35;Resta;32;60d39;Bloque 1;1;1;1412;Si
261;Derecha;750;89;36;Resta;37;60d39;Bloque 1;1;1;1404;No
193;Izquierda;300;52;21;Resta;31;60d39;Bloque 1;1;1;601;No
102;Derecha;750;35;29;Suma;64;60d39;Bloque 1;1;1;794;Si
198;Derecha;300;57;24;Resta;39;60d39;Bloque 1;1;1;560;No
363;Derecha;750;92;37;Resta;39;60d39;Bloque 1;1;1;3351;Si
358;Izquierda;1250;91;39;Resta;52;60d39;Bloque 1;1;1;1781;Si
163;Izquierda;750;58;24;Suma;98;60d39;Bloque 1;1;1;1003;Si
299;Izquierda;300;63;24;Resta;28;60d39;Bloque 1;1;1;770;Si
256;Derecha;300;87;46;Resta;41;60d39;Bloque 1;1;1;1833;Si
96;Derecha;750;76;21;Suma;69;60d39;Bloque 1;1;1;1136;No
263;Izquierda;1250;89;42;Resta;33;60d39;Bloque 1;1;1;1207;Si
339;Izquierda;300;83;39;Resta;62;60d39;Bloque 1;1;1;2661;Si
317;Derecha;300;73;34;Resta;55;60d39;Bloque 1;1;1;896;No
124;Izquierda;1250;45;26;Suma;71;60d39;Bloque 1;1;1;574;No
139;Izquierda;750;48;35;Suma;70;555a8;Bloque 1;1;1;554;Si
107;Izquierda;750;37;25;Suma;52;555a8;Bloque 1;1;1;537;No
65;Izquierda;750;57;41;Suma;69;555a8;Bloque 1;1;1;597;Si
241;Izquierda;750;83;42;Resta;41;555a8;Bloque 1;1;1;767;Si
25;Derecha;300;42;31;Suma;87;555a8;Bloque 1;1;1;894;No
157;Izquierda;300;56;35;Suma;64;555a8;Bloque 1;1;1;846;Si
249;Izquierda;750;86;42;Resta;44;555a8;Bloque 1;1;1;1107;Si
212;Derecha;750;68;25;Resta;36;555a8;Bloque 1;1;1;651;Si
96;Derecha;1250;76;21;Suma;69;555a8;Bloque 1;1;1;496;No
54;Derecha;750;53;32;Suma;101;555a8;Bloque 1;1;1;401;Si
16;Derecha;750;37;21;Suma;58;555a8;Bloque 1;1;1;588;No
317;Derecha;300;73;34;Resta;55;555a8;Bloque 1;1;1;826;No
334;Izquierda;300;82;36;Resta;33;555a8;Bloque 1;1;1;754;No
365;Izquierda;300;92;45;Resta;40;555a8;Bloque 1;1;1;631;No
18;Derecha;300;41;24;Suma;46;555a8;Bloque 1;1;1;694;Si
99;Derecha;1250;34;29;Suma;63;555a8;Bloque 1;1;1;619;No
58;Izquierda;300;54;35;Suma;89;555a8;Bloque 1;1;1;610;Si
319;Derecha;1250;73;38;Resta;25;555a8;Bloque 1;1;1;645;No
236;Izquierda;300;82;21;Resta;61;555a8;Bloque 1;1;1;554;Si
238;Izquierda;1250;83;31;Resta;52;555a8;Bloque 1;1;1;739;Si
195;Derecha;1250;56;24;Resta;45;555a8;Bloque 1;1;1;720;No
177;Derecha;750;63;29;Suma;77;555a8;Bloque 1;1;1;626;Si
315;Derecha;750;73;27;Resta;55;555a8;Bloque 1;1;1;1065;Si
179;Izquierda;1250;64;28;Suma;92;555a8;Bloque 1;1;1;497;Si
215;Derecha;1250;69;32;Resta;31;555a8;Bloque 1;1;1;1040;No
375;Derecha;300;94;39;Resta;78;555a8;Bloque 1;1;1;1052;No
211;Izquierda;300;68;24;Resta;62;555a8;Bloque 1;1;1;825;Si
27;Izquierda;1250;43;24;Suma;95;555a8;Bloque 1;1;1;467;Si
348;Derecha;1250;85;39;Resta;33;555a8;Bloque 1;1;1;927;No
328;Derecha;750;76;29;Resta;47;555a8;Bloque 1;1;1;1177;No
287;Derecha;750;98;42;Resta;56;555a8;Bloque 1;1;1;452;Si
59;Izquierda;300;54;43;Suma;97;555a8;Bloque 1;1;1;604;Si
45;Izquierda;750;51;36;Suma;87;555a8;Bloque 1;1;1;457;No
374;Izquierda;1250;94;37;Resta;57;555a8;Bloque 1;1;1;706;No
73;Derecha;1250;62;27;Suma;89;555a8;Bloque 1;1;0;785;Si
323;Derecha;1250;74;28;Resta;39;555a8;Bloque 1;1;1;1168;No
25;Izquierda;750;42;31;Suma;87;1cf94;Bloque 1;1;0;594;No
125;Izquierda;300;45;27;Suma;72;1cf94;Bloque 1;1;1;656;No
380;Derecha;750;96;29;Resta;80;1cf94;Bloque 1;1;0;610;No
44;Izquierda;300;51;35;Suma;86;1cf94;Bloque 1;1;1;820;No
224;Derecha;1250;74;42;Resta;45;1cf94;Bloque 1;1;1;567;No
48;Izquierda;300;52;24;Suma;76;1cf94;Bloque 1;1;1;1070;Si
302;Derecha;750;63;29;Resta;34;1cf94;Bloque 1;1;0;1057;Si
45;Derecha;300;51;36;Suma;87;1cf94;Bloque 1;1;1;1297;No
288;Izquierda;750;98;43;Resta;55;1cf94;Bloque 1;1;0;576;No
62;Derecha;750;56;41;Suma;69;1cf94;Bloque 1;1;0;445;Si
54;Derecha;1250;53;32;Suma;101;1cf94;Bloque 1;1;0;386;Si
142;Izquierda;300;48;39;Suma;87;1cf94;Bloque 1;1;1;693;Si
305;Derecha;300;64;28;Resta;36;1cf94;Bloque 1;1;0;569;Si
182;Derecha;1250;65;29;Suma;94;1cf94;Bloque 1;1;1;639;No
367;Izquierda;750;93;27;Resta;66;1cf94;Bloque 1;1;0;596;No
117;Izquierda;300;39;28;Suma;67;1cf94;Bloque 1;1;1;745;No
194;Derecha;750;54;21;Resta;23;1cf94;Bloque 1;1;1;1441;No
251;Derecha;1250;87;26;Resta;61;1cf94;Bloque 1;1;0;608;No
243;Izquierda;300;84;43;Resta;41;1cf94;Bloque 1;1;0;421;No
376;Derecha;1250;95;27;Resta;68;1cf94;Bloque 1;1;0;497;Si
83;Izquierda;750;65;31;Suma;136;1cf94;Bloque 1;1;0;453;Si
365;Derecha;1250;92;45;Resta;40;1cf94;Bloque 1;1;1;836;No
52;Izquierda;300;53;25;Suma;78;1cf94;Bloque 1;1;1;653;No
70;Derecha;750;61;37;Suma;82;1cf94;Bloque 1;1;0;560;Si
240;Izquierda;750;83;41;Resta;50;1cf94;Bloque 1;1;1;454;Si
287;Derecha;750;98;42;Resta;56;1cf94;Bloque 1;1;0;789;Si
379;Derecha;750;96;27;Resta;98;1cf94;Bloque 1;1;1;557;No
131;Izquierda;1250;47;25;Suma;72;1cf94;Bloque 1;1;1;427;No
97;Izquierda;750;32;29;Suma;51;1cf94;Bloque 1;1;0;450;No
102;Derecha;300;35;29;Suma;64;1cf94;Bloque 1;1;1;960;Si
140;Derecha;1250;48;36;Suma;84;1cf94;Bloque 1;1;1;463;Si
106;Izquierda;1250;37;24;Suma;86;1cf94;Bloque 1;1;0;595;No
346;Derecha;300;85;26;Resta;42;1cf94;Bloque 1;1;1;544;Si
208;Izquierda;1250;65;32;Resta;33;1cf94;Bloque 1;1;0;594;Si
324;Izquierda;1250;74;29;Resta;45;1cf94;Bloque 1;1;0;461;No
172;Izquierda;750;59;34;Suma;78;1cf94;Bloque 1;1;0;560;Si
179;Derecha;1250;64;28;Suma;92;d73e1;Bloque 1;1;1;2095;Si
341;Izquierda;300;84;27;Resta;57;d73e1;Bloque 1;1;1;4535;Si
214;Izquierda;750;69;24;Resta;64;d73e1;Bloque 1;1;1;1270;Si
383;Derecha;300;97;28;Resta;69;d73e1;Bloque 1;1;1;1817;No
203;Izquierda;1250;59;23;Resta;36;d73e1;Bloque 1;1;1;725;No
149;Derecha;300;49;37;Suma;86;d73e1;Bloque 1;1;1;1594;No
200;Izquierda;1250;57;26;Resta;37;d73e1;Bloque 1;1;1;559;No
182;Derecha;300;65;29;Suma;94;d73e1;Bloque 1;1;1;902;No
6;Derecha;300;32;21;Suma;63;d73e1;Bloque 1;1;1;1191;No
265;Izquierda;750;89;46;Resta;43;d73e1;Bloque 1;1;1;677;No
63;Derecha;1250;57;21;Suma;78;d73e1;Bloque 1;1;1;850;Si
260;Izquierda;300;89;35;Resta;64;d73e1;Bloque 1;1;0;749;No
13;Derecha;1250;35;24;Suma;83;d73e1;Bloque 1;1;1;634;Si
206;Izquierda;300;65;21;Resta;44;d73e1;Bloque 1;1;1;935;Si
119;Izquierda;1250;42;39;Suma;81;d73e1;Bloque 1;1;1;1178;No
27;Izquierda;1250;43;24;Suma;95;d73e1;Bloque 1;1;1;738;Si
67;Derecha;300;61;28;Suma;89;d73e1;Bloque 1;1;1;688;No
14;Izquierda;750;36;21;Suma;57;d73e1;Bloque 1;1;1;616;No
274;Izquierda;300;94;42;Resta;52;d73e1;Bloque 1;1;1;696;No
258;Derecha;750;89;25;Resta;64;d73e1;Bloque 1;1;1;1269;No
29;Derecha;1250;43;26;Suma;69;d73e1;Bloque 1;1;1;497;Si
289;Derecha;1250;61;23;Resta;32;d73e1;Bloque 1;1;1;959;No
221;Izquierda;300;74;23;Resta;51;d73e1;Bloque 1;1;1;561;Si
319;Derecha;300;73;38;Resta;25;d73e1;Bloque 1;1;0;1264;No
253;Derecha;750;87;32;Resta;78;d73e1;Bloque 1;1;1;744;No
52;Izquierda;300;53;25;Suma;78;d73e1;Bloque 1;1;1;1300;No
26;Izquierda;1250;43;21;Suma;64;d73e1;Bloque 1;1;1;529;Si
300;Derecha;750;63;26;Resta;44;d73e1;Bloque 1;1;1;911;No
374;Derecha;1250;94;37;Resta;57;d73e1;Bloque 1;1;1;754;No
157;Derecha;300;56;35;Suma;64;d73e1;Bloque 1;1;1;672;Si
369;Izquierda;300;93;37;Resta;56;d73e1;Bloque 1;1;1;791;Si
105;Derecha;750;36;29;Suma;65;d73e1;Bloque 1;1;1;637;No
380;Izquierda;1250;96;29;Resta;80;d73e1;Bloque 1;1;1;970;No
158;Izquierda;300;56;38;Suma;66;d73e1;Bloque 1;1;1;1150;No
318;Derecha;300;73;35;Resta;32;d73e1;Bloque 1;1;1;912;Si
152;Izquierda;750;53;28;Suma;81;d73e1;Bloque 1;1;1;2079;Si
58;Derecha;750;54;35;Suma;89;c51bf;Bloque 1;1;1;542;Si
189;Izquierda;300;69;23;Suma;92;c51bf;Bloque 1;1;1;1067;No
36;Derecha;750;45;34;Suma;79;c51bf;Bloque 1;1;1;492;Si
65;Izquierda;300;57;41;Suma;69;c51bf;Bloque 1;1;1;1169;Si
358;Derecha;300;91;39;Resta;52;c51bf;Bloque 1;1;1;581;Si
48;Izquierda;300;52;24;Suma;76;c51bf;Bloque 1;1;1;975;Si
201;Derecha;750;58;24;Resta;40;c51bf;Bloque 1;1;1;545;No
129;Derecha;750;45;37;Suma;82;c51bf;Bloque 1;1;1;643;No
85;Izquierda;750;71;25;Suma;96;c51bf;Bloque 1;1;1;660;Si
128;Izquierda;1250;45;36;Suma;68;c51bf;Bloque 1;1;1;876;Si
76;Izquierda;300;63;26;Suma;89;c51bf;Bloque 1;1;1;937;Si
297;Izquierda;750;62;27;Resta;35;c51bf;Bloque 1;1;1;859;No
178;Derecha;300;64;27;Suma;77;c51bf;Bloque 1;1;1;872;Si
44;Izquierda;1250;51;35;Suma;86;c51bf;Bloque 1;1;1;585;No
274;Derecha;750;94;42;Resta;52;c51bf;Bloque 1;1;0;437;No
240;Izquierda;300;83;41;Resta;50;c51bf;Bloque 1;1;1;686;Si
34;Izquierda;1250;45;24;Suma;98;c51bf;Bloque 1;1;1;465;Si
143;Izquierda;300;49;23;Suma;72;c51bf;Bloque 1;1;1;867;Si
163;Derecha;750;58;24;Suma;98;c51bf;Bloque 1;1;1;732;Si
222;Izquierda;300;74;31;Resta;43;c51bf;Bloque 1;1;1;724;Si
66;Izquierda;750;61;23;Suma;84;c51bf;Bloque 1;1;1;542;No
378;Derecha;300;95;39;Resta;56;c51bf;Bloque 1;1;1;617;Si
235;Derecha;300;79;45;Resta;29;c51bf;Bloque 1;1;1;617;No
40;Izquierda;750;48;21;Suma;69;c51bf;Bloque 1;1;1;622;No
157;Izquierda;1250;56;35;Suma;64;c51bf;Bloque 1;1;1;880;Si
333;Izquierda;1250;82;35;Resta;47;c51bf;Bloque 1;1;1;609;No
338;Izquierda;1250;83;29;Resta;54;c51bf;Bloque 1;1;0;848;Si
11;Derecha;750;35;21;Suma;40;c51bf;Bloque 1;1;1;606;No
98;Izquierda;300;34;28;Suma;52;c51bf;Bloque 1;1;0;951;No
331;Derecha;750;81;49;Resta;27;c51bf;Bloque 1;1;1;527;No
41;Derecha;1250;48;31;Suma;79;c51bf;Bloque 1;1;1;674;No
272;Izquierda;750;94;21;Resta;73;c51bf;Bloque 1;1;1;761;Si
304;Izquierda;1250;64;27;Resta;37;c51bf;Bloque 1;1;1;785;Si
137;Derecha;750;48;26;Suma;52;c51bf;Bloque 1;1;1;809;Si
214;Derecha;750;69;24;Resta;64;c51bf;Bloque 1;1;1;658;Si
376;Derecha;750;95;27;Resta;68;c51bf;Bloque 1;1;0;1038;Si
43;Izquierda;1250;51;25;Suma;64;ee4e7;Bloque 1;1;1;967;No
226;Izquierda;750;75;32;Resta;43;ee4e7;Bloque 1;1;1;2162;Si
232;Izquierda;300;79;34;Resta;45;ee4e7;Bloque 1;1;0;2228;No
16;Derecha;300;37;21;Suma;58;ee4e7;Bloque 1;1;1;1424;No
212;Izquierda;1250;68;25;Resta;36;ee4e7;Bloque 1;1;1;257;Si
15;Izquierda;750;36;23;Suma;59;ee4e7;Bloque 1;1;1;1262;No
42;Derecha;300;51;23;Suma;74;ee4e7;Bloque 1;1;1;668;No
120;Derecha;1250;43;28;Suma;84;ee4e7;Bloque 1;1;1;811;No
345;Derecha;1250;84;38;Resta;55;ee4e7;Bloque 1;1;1;1106;Si
156;Derecha;750;54;28;Suma;58;ee4e7;Bloque 1;1;1;1010;Si
185;Derecha;750;67;28;Suma;80;ee4e7;Bloque 1;1;1;1023;No
7;Izquierda;300;32;24;Suma;56;ee4e7;Bloque 1;1;1;944;No
290;Izquierda;1250;61;25;Resta;43;ee4e7;Bloque 1;1;1;1119;Si
319;Derecha;750;73;38;Resta;25;ee4e7;Bloque 1;1;1;1075;No
241;Derecha;1250;83;42;Resta;41;ee4e7;Bloque 1;1;1;544;Si
312;Derecha;750;72;23;Resta;49;ee4e7;Bloque 1;1;1;587;Si
88;Izquierda;1250;72;23;Suma;95;ee4e7;Bloque 1;1;1;674;Si
33;Izquierda;300;45;23;Suma;96;ee4e7;Bloque 1;1;1;880;Si
66;Derecha;300;61;23;Suma;84;ee4e7;Bloque 1;1;1;854;No
223;Derecha;300;74;41;Resta;28;ee4e7;Bloque 1;1;1;870;No
2;Izquierda;300;31;25;Suma;47;ee4e7;Bloque 1;1;1;635;No
146;Derecha;750;49;27;Suma;76;ee4e7;Bloque 1;1;1;1128;No
125;Derecha;750;45;27;Suma;72;ee4e7;Bloque 1;1;1;610;No
68;Izquierda;1250;61;34;Suma;113;ee4e7;Bloque 1;1;1;1056;Si
198;Derecha;750;57;24;Resta;39;ee4e7;Bloque 1;1;1;545;No
278;Izquierda;750;95;34;Resta;73;ee4e7;Bloque 1;1;1;897;Si
354;Derecha;1250;86;48;Resta;38;ee4e7;Bloque 1;1;1;858;Si
379;Izquierda;750;96;27;Resta;98;ee4e7;Bloque 1;1;1;1098;No
363;Derecha;300;92;37;Resta;39;ee4e7;Bloque 1;1;1;912;Si
154;Derecha;1250;53;38;Suma;91;ee4e7;Bloque 1;1;1;825;No
377;Izquierda;300;95;28;Resta;67;ee4e7;Bloque 1;1;1;1039;No
344;Derecha;1250;84;36;Resta;48;ee4e7;Bloque 1;1;1;513;No
